place_id,nombre,plaza,direccion,telefono,sitio_web,mcc,familia,payment_signal,signal_evidence,intent_score,eligible,disqualifier,outreach_message,rationale,resenas_totales,calificacion,trace_id,schema_version
ChIJYyCslLZLL4QRLpLMCJ0RmPk,Enchiladas y Chilaquiles El Salto,Guadalajara,"Vicente Guerrero 609, Centro, 45680 El Salto, Jal., Mexico",33 2933 3511,http://www.facebook.com/Enchiladas-Y-Chilaquiles-El-Salto,5812,Restaurantes,unknown,,45,False,sin señal de compra: unknown,"Hola, vi las reseñas felicitando el gran sazón de Enchiladas y Chilaquiles El Salto. Con la terminal Konfío puedes agilizar el cobro a tus clientes en mesa y a domicilio aceptando todas las tarjetas de forma sencilla.",Restaurante con buen flujo de comensales sin medios de pago registrados.,14,4.4,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJIclFy9BLL4QRsYN2wz6rpjM,Papelería Fénix,Guadalajara,"45680, Parques Del Triunfo, 45680 El Salto, Jal., Mexico",33 3418 5178,,5943,Ventas al detalle (Retail),unknown,,45,False,sin señal de compra: unknown,"Hola, vi las excelentes opiniones de Papelería Fénix por su atención. Si buscas facilitar la compra de útiles y copias cobrando con tarjeta, con la terminal Konfío aceptas pagos al instante y haces crecer las ventas de tu negocio.",Papelería minorista de barrio sin información confirmada sobre cobro digital.,10,4.8,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJ1cepe0dLL4QRI0ovGBLpqJw,Estética y productos innovadores Mimmy Flores,Guadalajara,"C. Jalisco 8, entre constitución y Gomez farias, Potrero Nuevo, 45680 El Salto, Jal., Mexico",33 1765 1077,https://www.facebook.com/profile.php?id=100083024807781&mibextid=LQQJ4d,7230,Salones de belleza,unknown,,45,False,sin señal de compra: unknown,"Hola, felicitaciones por el gran servicio en Estética Mimmy Flores. Para que tus clientas paguen sus tratamientos y productos con tarjeta de débito o crédito sin complicaciones, te ofrecemos la terminal Konfío con comisiones claras.",Salón de belleza local con señal de pago no identificada.,12,4.4,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJOwZFeXaRYoYRyGPsCRKm5kI,La Barbería,Monterrey,"Av. las Torres L4, Pedregal del Topo Chico, 66061 Cdad. Gral. Escobedo, N.L., Mexico",81 1855 0899,https://www.facebook.com/profile.php?id=100065032599522&sk=photos,7230,Salones de belleza,unknown,,45,False,sin señal de compra: unknown,"Hola, vi que tus clientes en La Barbería valoran mucho tu rapidez y el horario extendido. Con una terminal Konfío puedes cobrar fácilmente con tarjeta física o digital, dando comodidad a tus clientes y registrando tu volumen diario. ¿Te gustaría recibir informes?",Barbería con buen volumen de reseñas y flujo continuo de clientes sin registro de método de pago.,63,4.9,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJY2vV8OLDYoYRz1yYG6bfQxQ,Pollos Asados la Rotonda,Monterrey,"Vista de la Anacua 403, Vistas del Rio, 67267 Cdad. Benito Juárez, N.L., Mexico",81 1288 3098,,5814,Comida Rápida,unknown,,45,False,sin señal de compra: unknown,"Hola, en Pollos Asados la Rotonda tus comensales aprecian el servicio rápido y tus complementos. Ofrecer cobro con tarjeta mediante una terminal Konfío te permitirá agilizar pedidos para llevar y consolidar tu volumen de ventas. ¿Te gustaría conocer nuestras opciones?",Restaurante de comida rápida con flujo constante y sin especificación de medios de pago.,42,4.6,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJYQ44EoHy0YURw84DExYMnOM,Recaudería García,Monterrey,"Paseo Acueducto 7, San Pedro Atzompa, 55770 Ojo de Agua, Méx., Mexico",55 5938 2839,,5422,Misceláneos,unknown,,45,False,sin señal de compra: unknown,"Hola, veo que en Recaudería García ofrecen productos frescos de gran calidad. Si buscas facilitar el cobro a tus clientes, con la terminal Konfío puedes aceptar todas las tarjetas y hacer crecer tu negocio.",Recaudería / frutería clasificada en MCC 5422 sin datos de medios de pago.,2,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJ1WuAI50D0oURZ5kv2nWAp7w,Cremería García,Monterrey,"Lago Yuriria y, Av. Río San Joaquín s/n, Granada, Miguel Hidalgo, 11520 Ciudad de México, CDMX, Mexico",55 7429 7744,,5451,Ventas al detalle (Retail),unknown,,45,False,sin señal de compra: unknown,"Hola, vi que destacan a Cremería García por su gran variedad en productos lácteos a buen precio. Con una terminal Konfío puedes ofrecer cobro con tarjeta a tus clientes y generar más ventas fácilmente.",Cremería y productos lácteos clasificada bajo MCC 5451.,1,4.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJJQ9pmzH50YURFIArATyyGyA,Recaudería Benny,Ciudad de México,"Calle Nte 92 4412, Nueva Tenochtitlan, Gustavo A. Madero, 07890 Ciudad de México, CDMX, Mexico",55 1114 1319,,5422,Misceláneos,unknown,,45,False,sin señal de compra: unknown,"Hola, vi las excelentes opiniones de Recaudería Benny sobre su gran surtido y atención. Con una terminal Konfío puedes ofrecer cobro con tarjeta a tus clientes para que compren más sin preocuparse por el efectivo. ¿Te gustaría conocer nuestras opciones?",Recaudería y verdulería clasificada bajo MCC 5422 sin evidencia explícita de medios de pago.,9,4.8,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJYZpOQQMBzoUR0CW0J_0m7GQ,Taqueria El Arenal (El tijuanito),Ciudad de México,"14600, Av. de las Torres 6, Valle Escondido, Xochimilco, 16020 Ciudad de México, CDMX, Mexico",56 2060 4587,,5814,Comida Rápida,unknown,,45,False,sin señal de compra: unknown,"Hola, vi que tus burritos y tacos en Taqueria El Arenal tienen excelentes recomendaciones. Para agilizar los cobros tanto en mesas como en pedidos para llevar, una terminal Konfío te ayuda a recibir pagos con tarjeta sin complicaciones.",Taquería y restaurante de comida rápida sin datos confirmados sobre métodos de pago.,559,4.5,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJdT9_mPO1KIQRPugXBMP26eY,Vivero Majahuitas,Guadalajara,"Priv. Nardo 21, Alameda, 45407 Tonalá, Jal., Mexico",33 1406 8154,,5193,Ventas al detalle (Retail),unknown,,45,False,sin señal de compra: unknown,"Hola, vi que en Vivero Majahuitas tienen excelente surtido de plantas y arboles grandes. Con una terminal Konfio puedes cobrar facil con tarjeta las ventas de mayor volumen y hacer crecer tu negocio sin perder clientes.",Vivero y venta de plantas clasificado como comercio al por menor/mayor de flores y viveros.,15,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJHyefvqS1KIQRnAwjesr4P4s,"Panadería y Pastelería Sígala ""Río Nilo""",Guadalajara,"Av Río Nilo #8004-A, Loma Dorada (Ejidal), 45402 Tonalá, Jal., Mexico",33 1594 7521,https://5d4346859a3a1.site123.me/,5462,Ventas al detalle (Retail),unknown,,45,False,sin señal de compra: unknown,"Hola, en Panaderia y Pasteleria Sigala ofrecen variedad de pasteles y pan en Rio Nilo. Con una terminal Konfio puedes cobrar pedidos especiales con tarjeta y ofrecer facilidades a quienes compran sus eventos.",Panadería y pastelería clasificada en el código correspondiente a panaderías.,18,3.2,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJndTp9DtLL4QRKNpztVaNz6k,Sushero sushi-wok,Guadalajara,"Pbro. Rafael Gómez Parra 1335, Centro, 45680 El Salto, Jal., Mexico",33 2071 2746,https://m.facebook.com/SusheroSushiEnCasa/,5812,Restaurantes,unknown,,45,False,sin señal de compra: unknown,"Hola, en Sushero sushi-wok tienen gran demanda en sus pedidos. Con la terminal Konfío puedes agilizar tus cobros con tarjeta y ofrecer un mejor servicio a tus clientes. ¿Te mando detalles?",Restaurante de sushi con buen volumen de reseñas sin señal explícita de pago.,170,4.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJ5aCJvohRL4QRNfp_Jf8Ziq8,Tortillería y Molino San Carlos Escobedo,Guadalajara,"Prolongacion Mariano Escobedo 230-int.f, Los Mezquites, 45640 Tlajomulco de Zúñiga, Jal., Mexico",33 1918 5137,https://www.facebook.com/Tortiller%C3%ADa-y-Molino-San-Carlos-106516644107390,5422,Misceláneos,unknown,,45,False,sin señal de compra: unknown,"Hola, vi las excelentes opiniones de Tortillería y Molino San Carlos Escobedo por surtir eventos con tortillas calientitas. Para pedidos grandes de fiestas, ofrecer cobro con tarjeta te facilita cerrar ventas al instante. En Konfío tenemos terminales sin complicaciones. ¿Te gustaría conocer nuestras opciones para tu negocio?","Tortillería de barrio con venta al por menor y para eventos, giro elegible sin información de cobro electrónico.",2,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJl62XwvjDYoYRY_GUYezP05I,Panadería Gabriel,Monterrey,"Vista de la Primavera 900, Vistas del Rio, 67180 Cdad. Benito Juárez, N.L., Mexico",81 2250 4886,,5462,Ventas al detalle (Retail),unknown,,45,False,sin señal de compra: unknown,"Hola, las reseñas destacan la calidad y variedad de tu pan recién horneado en Panadería Gabriel. Ofrece pago con tarjeta a tus clientes para incrementar tus ventas promedio y modernizar el cobro en tu mostrador.",Panadería artesanal clasificada en MCC 5462 sin datos de medios de pago.,29,4.7,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJW06fcin50YUR-AA6QM7FnQU,MERCERÍA Y MANUALIDADES SAMAEL & ANAEL,Ciudad de México,"Gral. Pedro María Anaya, 5 de Febrero esq, Villa Gustavo A. Madero, Gustavo A. Madero, 07050 Ciudad de México, CDMX, Mexico",55 7326 6838,,5131,Ventas al detalle (Retail),unknown,,45,False,sin señal de compra: unknown,"Hola, vi las buenas recomendaciones sobre la calidad y precio de tus manualidades y merceria. Para no perder ninguna venta con clientes que prefieren pagar con tarjeta, te ofrecemos una terminal facil y rapida. Te comparto la informacion para que comiences a cobrar hoy mismo.",Mercería y tienda de manualidades clasificada bajo MCC 5131 sin información explícita de medios de pago.,2,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJX1wpJzX_0YURpiA6DFr8fXQ,Cremeria y abarrotes JORDY,Ciudad de México,"Francisco y madero 32, Barrio de San Miguel, Iztacalco, 08650 Ciudad de México, CDMX, Mexico",55 4567 0079,,5451,Ventas al detalle (Retail),unknown,,45,False,sin señal de compra: unknown,"Hola, vi que en tu cremeria y abarrotes tienes gran variedad de productos bien valorados. Para que tus clientes compren mas articulos sin limitarse por el efectivo en mano, te ofrecemos una terminal para cobrar con tarjeta. Te gustaria recibir detalles?",Cremería y tienda de abarrotes clasificada bajo MCC 5451 sin información confirmada de pagos.,1,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJywfK9Pjj0YURI8Fe5Rrwe5Q,Papelería Day,Ciudad de México,"Calle Caminante 145, Benito Juárez, 57000 Cdad. Nezahualcóyotl, Méx., Mexico",56 2005 7313,,5943,Ventas al detalle (Retail),unknown,,45,False,sin señal de compra: unknown,"Hola, en Papelería Day apoyas a tus clientes con documentación y material escolar. Para que no pierdas compras cuando no traigan efectivo, la terminal Konfío te permite cobrar con tarjeta de forma muy sencilla. ¿Te gustaría saber cómo adquirirla?",Papelería clasificada en MCC 5943 sin evidencia concluyente sobre medios de cobro.,1,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJvS9XFB_j0YUR9Oi8-R96I88,Consultorio Dental Dra Julia Quintero,Ciudad de México,"Poniente 25, #335 La Perla Nezahualcóyotl, La Perla, 57820 Mexico, Méx., Mexico",57423025,,8011,Médicos y dentistas,unknown,,45,False,sin señal de compra: unknown,"Hola Dra. Julia, en tu consultorio dental los pacientes aprecian alternativas cómodas para pagar sus tratamientos. Con la terminal Konfío puedes cobrar con tarjetas de débito y crédito con total tranquilidad en cada consulta. ¿Te gustaría que te platique las opciones disponibles?",Consultorio dental clasificado bajo MCC 8011 sin datos estructurados de medios de pago.,1,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJOVYGa5vj0YUR-8TUfszk0Rw,Papeleria De La Rosa,Ciudad de México,"Geranio 4, Tlatel Xochitenco, 56336 Chimalhuacán, Méx., Mexico",0000000,,5943,Ventas al detalle (Retail),unknown,,45,False,sin señal de compra: unknown,"Hola, vi que en Papelería De La Rosa surten listas escolares completas. Aceptar tarjeta les permite cerrar compras de mayor valor sin depender del efectivo de tus clientes. Con una terminal Konfío comienzas a cobrar fácil y rápido. ¿Te gustaría conocer los detalles?",Papelería tradicional orientada a útiles escolares sin información de medios de pago electrónicos.,8,4.3,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJmXJuvLofzoURoFlVbb_H-8g,Barber chapu,Ciudad de México,"Ote. 50 Manzana 163 Lote 11, col, Unión de Guadalupe, 56606 Chalco de Díaz Covarrubias, Méx., Mexico",56 3068 3955,,7230,Salones de belleza,unknown,,45,False,sin señal de compra: unknown,"Hola, vi las buenas recomendaciones de tus clientes en Barber Chapu. Para no perder a clientes que no traen efectivo al momento del corte, una terminal Konfío te permite aceptar tarjeta al instante. ¿Te gustaría saber cómo adquirirla?",Barbería con buena calificación pero sin evidencia de cobro con tarjeta.,12,4.7,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJN9EqQQAdzoURGHXwaLbuvpE,Bad Boys Club Salon & Barberia,Ciudad de México,"Sur 9 ,mz 234 , lt 9 , col. Guadalupana 2da secc valle de chalco Referencia sur 9, av. Plutarco E. Calles esquina, Guadalupana, 56616 Valle de Chalco Solidaridad, Méx., Mexico",56 1058 7351,https://www.instagram.com/_bad_boys_crew?igsh=b2pqMnlwOXdnNHd2,7230,Salones de belleza,unknown,,45,False,sin señal de compra: unknown,"Hola, vi la gran atención y servicio por cita que brindan en Bad Boys Club Salon. Cobrar con tarjeta en tu negocio te ayuda a agilizar la caja y vender productos adicionales. Te ofrezco una terminal Konfío lista para usar. ¿Te platico más?",Barbería con atención por cita y buena reputación sin datos de cobro con tarjeta.,7,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJ25lMUQD10YURflZ1LSS7aRI,Molino y Tortilleria TLAYOLLI,Ciudad de México,"C. Lago Seco, Cueyamil, 54918 Tultitlán de Mariano Escobedo, Méx., Mexico",56 2468 3475,,5422,Misceláneos,unknown,,45,False,sin señal de compra: unknown,"Hola, en Molino y Tortilleria TLAYOLLI puedes agilizar tus ventas cobrando con tarjeta mediante la terminal Konfío. Acepta todas las tarjetas y aumenta el volumen de tu negocio. ¿Te gustaría recibir información?",Tortillería y molino clasificada en MCC 5422 sin información sobre métodos de pago.,,,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJbXgd_YyyKIQROftxQbGRrGU,"Molino y Tortillería ""Don Jose""",Guadalajara,"C. Rivera 4832, Las Juntas, 45590 San Pedro Tlaquepaque, Jal., Mexico",33 1691 8831,http://wa.me/523316918831,5422,Misceláneos,unknown,,45,False,sin señal de compra: unknown,"Hola, vi los comentarios positivos sobre la calidad de las tortillas en Molino y Tortillería Don Jose. Si atiendes pedidos grandes para taquerías o eventos, aceptar pagos con tarjeta puede facilitar tus cobros. En Konfío te equipamos con una terminal. ¿Platicamos?",Tortillería tradicional con buena reputación y sin información de cobro con tarjeta.,9,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJnUkVFwBLL4QR3X6PXojkZJg,THE BEARDS BARBER SHOP,Guadalajara,"Pino Suárez 131, Plaza Dominos, 45680 El Salto, Jal., Mexico",33 3446 2343,,7230,Salones de belleza,unknown,,45,False,sin señal de compra: unknown,"Hola, vi las buenas recomendaciones que tienen tus clientes en The Beards Barber Shop por tu excelente atención. Con una terminal Konfío puedes facilitar el cobro con tarjeta a tus clientes y hacer crecer las ventas de tu barbería sin complicaciones. ¿Te gustaría conocer nuestras comisiones?",Barbería con buenas calificaciones sin información concluyente sobre sus medios de pago.,8,4.5,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJmUMUhrGTYoYRjBtfTuRrayg,Pollos y carne asada El Yaqui,Monterrey,"Carr. a Colombia, Niños Héroes, 66052 Cdad. Gral. Escobedo, N.L., Mexico",81 3602 6971,,5812,Restaurantes,unknown,,45,False,sin señal de compra: unknown,"Hola, vi las excelentes recomendaciones de su pollo asado en Escobedo. En Konfío te ofrecemos una terminal para cobrar con tarjeta sin complicaciones y agilizar tus cobros diarios. ¿Te gustaría conocer nuestras comisiones?",Restaurante de comida asada sin información pública sobre medios de pago.,7,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJIb7BodYB0oURgHChJ5BO-1o,Mi Fonda,Monterrey,"Av. Central 217, San Pedro de los Pinos, Álvaro Obregón, 01180 Ciudad de México, CDMX, Mexico",56 2409 7381,,5812,Restaurantes,unknown,,45,False,sin señal de compra: unknown,"Hola Eva, leí excelentes opiniones sobre tus desayunos y chiles en nogada en Mi Fonda. Para consentir a tus clientes, una terminal Konfio te permite cobrar con tarjeta rapidamente y hacer crecer tu negocio.",Restaurante con buen volumen de reseñas y sin información explícita de métodos de pago.,160,4.6,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJRxTXvdedYoYRK2B8cEA3QWo,Sister's beauty,Monterrey,"Nopal 405, Los Nogales, 66000 García, N.L., Mexico",81 3235 2704,,7230,Salones de belleza,unknown,,45,False,sin señal de compra: unknown,"Hola, vi las buenas resenas de rapidez y atencion en Sister's beauty. Con una terminal Konfio tus clientas pueden pagar sus servicios de belleza con tarjeta de debito y credito comodamente.",Salón de belleza clasificado en MCC 7230 sin registro de medios de pago.,6,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJyROYOwv50YUR-3BH1f8ZE8g,MERCERIA NEWER5,Ciudad de México,"LA CONSTANCIA S/N MERCADO RAMON CORONA LOCAL 369-370-376, COL. INDUSTRIAL, Industrial, Gustavo A. Madero, 07800 DISTRITO FEDERAL, CDMX, Mexico",55 5118 6367,http://mercerianewer5.mercadoshops.com.mx/,5131,Ventas al detalle (Retail),unknown,,45,False,sin señal de compra: unknown,"Hola, vi que en Mercería NEWER5 tienen gran variedad de estambres y mucha clientela haciendo fila. Con una terminal Konfío puedes agilizar tus cobros con tarjeta y reducir tiempos de espera. Te muestro cómo obtenerla sin complicaciones.",Mercería tradicional con alta afluencia de clientes y sin registro de medios de pago electrónicos.,12,4.5,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJCTwZSuUCzoURI69wLC4RRBo,Cremería Marfil,Ciudad de México,"Amado Nervo 16, Santa Ana Poniente, Tláhuac, 13300 Ciudad de México, CDMX, Mexico",55 5863 6601,,5451,Ventas al detalle (Retail),unknown,,45,False,sin señal de compra: unknown,"Hola, vi que en Cremería Marfil tienen muy buenas recomendaciones por sus ricos quesos. Si quieres aceptar pagos con tarjeta de débito o crédito para tus ventas diarias, en Konfío tenemos la solución ideal. Te mando detalles.",Comercio de lácteos y cremería local sin información de aceptación de tarjetas.,4,4.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJeY9dS-ICzoURQc3DhwOaytQ,AMEB Tláhuac,Ciudad de México,"Av. Tlahuac 6497, Zapotitlán, Tláhuac, 13300 Ciudad de México, CDMX, Mexico",55 1466 3052,https://m.facebook.com/academiamexicanadeestilismoybelleza/,7230,Salones de belleza,unknown,,45,False,sin señal de compra: unknown,"Hola, vi que en AMEB Tláhuac tienen gran trayectoria impartiendo cursos de belleza. Para que tus alumnas paguen sus mensualidades e inscripciones fácilmente con tarjeta, en Konfío te ofrecemos terminales prácticas. Te platico cómo funcionan.",Academia de estilismo y belleza sin datos de medios de pago electrónicos registrados.,26,4.7,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJNbaIF5GTYoYRvfKb4fVuc1g,Tortillería La Gran Espiga,Monterrey,"Villas de México 300-A, Roble Nuevo, 66055 Cdad. Gral. Escobedo, N.L., Mexico",81 2704 3842,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,45,True,,"Hola, vi que en Tortillería La Gran Espiga manejas cobros únicamente en efectivo. Con la terminal Konfío puedes aceptar pagos con tarjeta de forma sencilla, evitar perder ventas por falta de cambio y crear historial comercial. ¿Te interesa recibir información sin compromiso?",Tortillería local con cobro exclusivo en efectivo confirmado.,2,3.0,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJ8cw1smf_0YURhL7ds3Vrrjk,tortillería,Ciudad de México,"Melchor Ocampo mz 18, Campamento 2 de Octubre, Iztacalco, 08930 Ciudad de México, CDMX, Mexico",55 8341 4931,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,45,True,,"Hola, noté que en tu tortillería solo recibes efectivo. Con la terminal Konfío puedes comenzar a cobrar con tarjeta para no perder ventas cuando los clientes no traigan cambio y crear historial comercial. ¿Te gustaría recibir información?",Tortillería registrada con medio de pago exclusivo en efectivo.,2,5.0,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJwc9hJRjj0YURhPlGbXMrpR4,Tortillería,Ciudad de México,"Av. Sor Juana Inés de La Cruz 0, Benito Juárez, 57000 Cdad. Nezahualcóyotl, Méx., Mexico",55 6290 6066,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,45,True,,"Hola, vi que en tu tortillería solo manejas efectivo. Al incorporar una terminal Konfío puedes aceptar pagos con tarjeta de débito y crédito, facilitando la compra de tus clientes y respaldando tu negocio con historial. ¿Te platico cómo funciona?",Comercio de tortillas que solo opera con efectivo.,1,5.0,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJ7cFQK3MDzoURYacPEo8pOH0,Tortillería San Martín,Ciudad de México,"Av. Puente Ramírez lucal 3, 2da Amp San Juan, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",55 1148 9439,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,45,True,,"Hola, vi que en Tortillería San Martín sólo reciben efectivo. Con la terminal de Konfío puedes aceptar tarjetas de débito y crédito al instante, evitando perder ventas de clientes que no traen morralla. Te ayuda a construir historial para hacer crecer tu negocio. ¿Te comparto más información?",Tortillería clasificada en MCC 5422 con confirmación de cobro exclusivo en efectivo.,3,4.7,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJR_QndF3_0YURYrwzcWVe8bY,Miscelanea 3 Hermanos,Ciudad de México,"C. Bajío 264, código 2, Roma Sur, Cuauhtémoc, 06100 Ciudad de México, CDMX, Mexico",55 8423 1200,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,45,True,,"Hola, noté que en Miscelanea 3 Hermanos únicamente cobran en efectivo. Con una terminal Konfío puedes recibir pagos con tarjeta de débito y crédito sin complicaciones, aumentando el ticket de tus clientes y creando historial con cada venta. ¿Te gustaría conocer nuestras comisiones transparentes?",Miscelánea de barrio con indicador explícito de solo efectivo.,3,3.7,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJ3RjTRGwCzoURYjA8VRYXgCE,TORTILLERIA,Ciudad de México,"Catarroja & Caniles 38, Cerro de la Estrella, Iztapalapa, 09860 Ciudad de México, CDMX, Mexico",55 6598 1706,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,45,True,,"Hola, vi que en la tortillería solo reciben efectivo. Hoy muchos clientes prefieren pagar con tarjeta sus compras diarias. Con una terminal Konfío puedes cobrar fácil, rápido y sin trámites pesados. ¿Te gustaría recibir más información?",Tortillería tradicional registrada con medio de pago exclusivamente en efectivo.,,,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJSybABzvj0YUR1bKtjexsgik,Miscelanea San José,Ciudad de México,"Av. Dr. Gustavo Baz 295, Benito Juárez, 57000 Cdad. Nezahualcóyotl, Méx., Mexico",55 1167 1611,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,45,True,,"Hola, noté que en Miscelanea San José solo aceptan efectivo. Aceptar pagos con tarjeta te permite atender a más vecinos que no traen efectivo y hacer crecer tus ventas diarias con Konfío. ¿Te gustaría conocer la terminal?",Comercio de abarrotes y miscelánea con cobro confirmado únicamente en efectivo.,2,2.5,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJQ_0HkJxML4QRjg6kiYltTLc,Molino y tortillería la morenita,Guadalajara,"Priv. Primitivo Torres 20B, El Terrero, 45681 El Quince, Jal., Mexico",33 3333 3494,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,45,True,,"Hola, noté que en Molino y Tortillería La Morenita solo aceptas efectivo. Con la terminal Konfío puedes ofrecer cobro con tarjeta a tus clientes para que compren más sin limitarse por el efectivo. ¿Te gustaría que te platique sobre las opciones disponibles?",Molino y tortillería clasificada bajo giro misceláneo que solo acepta efectivo.,,,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJfbltB-_-0YURHa7hLwxKInk,Recaudería Maryel,Ciudad de México,"La Coruña 286-a, Viaducto Piedad, Iztacalco, 08200 Ciudad de México, CDMX, Mexico",55 5519 3140,,5422,Misceláneos,unknown,,40,False,sin señal de compra: unknown,"Hola, en Recaudería Maryel puedes facilitar la compra de frutas y verduras aceptando cobros con tarjeta. Con la terminal Konfío atiendes más rápido en horas pico y construyes historial para tu negocio. ¿Te interesa recibir más información sin compromiso?",Recaudería de barrio sin información de medios de pago en su ficha de negocio.,25,3.5,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJ32imIgAdzoURzjX0TM4kd_A,Morales barber shop jr,Ciudad de México,"56617 Valle de chalco, Av. Emiliano zapata y leona vicario, Manzana 031, San Isidro, 56617 Estado de mexico, Méx., Mexico",55 1924 0061,,7230,Salones de belleza,unknown,,40,False,sin señal de compra: unknown,"Hola, vi que Morales barber shop jr tiene excelentes recomendaciones por su servicio y atencion. Si buscas facilitar el cobro a tus clientes aceptando pagos con tarjeta de credito y debito para incrementar tus ventas, en Konfio te apoyamos con una terminal facil de usar.",Barbería con buen volumen de reseñas pero sin información de métodos de pago.,89,4.6,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJg_kgpQRLL4QRiexii6xNtEk,"Estambres, Mercería y más ""La Raíz de papá""",Guadalajara,"Calz. del Trabajo 95-Int 4, Parques Del Triunfo, 45687 El Salto, Jal., Mexico",33 1061 3046,,5131,Ventas al detalle (Retail),unknown,,40,False,sin señal de compra: unknown,"Hola, vi tu tienda Estambres, Mercería y más La Raíz de papá en El Salto. Para facilitar las compras de estambres y materiales a tus clientes, una terminal Konfío te permite recibir pagos con tarjeta sin costos fijos.",Mercería sin información sobre medios de pago.,4,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJOVvvRQD90YURv1vK2p-Ray4,Mi pequeña fonda restaurante,Ciudad de México,"Ermita Iztapalapa 3430, Santa María Aztahuacan, Iztapalapa, 09640 Ciudad de México, CDMX, Mexico",56 4879 4145,,5814,Comida Rápida,unknown,,40,False,sin señal de compra: unknown,"Hola, tus comensales destacan el buen sazón y servicio en Mi pequeña fonda restaurante. Sumar cobros con tarjeta a tu local te ayuda a captar más consumos de paso y facilitar pedidos. ¿Te interesaría conocer cómo funciona nuestra terminal punto de venta?",Fonda de comida rápida sin registro de medios de pago.,3,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
